hs16 151    175 0.014
hs16 33376  33400 0.165
hs16 33401  33425 0.137
hs16 33426  33450 0.054
hs16 33451  33475 0.054
hs16 33476  33500 0.111
hs16 33501  33525 0.111
hs16 33526  33550 0.111
hs16 33551  33575 0.054
hs16 33576  33600 0.054
hs16 33601  33625 0.054
hs16 33626  33650 0.054
hs16 33651  33675 0.054
hs16 33676  33700 0.028
hs16 33726  33750 0.028
hs16 33751  33775 0.028
hs16 33776  33800 0.054
hs16 33801  33825 0.028
hs16 33826  33850 0.054
hs16 33851  33875 0.028
hs16 33876  33900 0.028
hs16 33951  33975 0.054
hs16 33976  34000 0.054
hs16 34001  34025 0.055
hs16 34126  34150 0.028
hs16 34151  34175 0.028
hs16 34176  34200 0.028
hs16 34226  34250 0.028
hs16 34251  34275 0.028
hs16 34276  34300 0.028
hs16 34426  34450 0.028
hs16 34451  34475 0.083
hs16 34476  34500 0.083
hs16 34501  34525 0.055
hs16 34526  34550 0.028
hs16 34551  34575 0.083
hs16 34576  34600 0.11
hs16 34601  34625 0.11
hs16 34626  34650 0.11
hs16 34651  34675 0.083
hs16 34676  34700 0.083
hs16 34701  34725 0.165
hs16 34726  34750 0.222
hs16 34751  34775 0.193
hs16 34776  34800 0.11
hs16 34801  34825 0.11
hs16 34826  34850 0.165
hs16 34851  34875 0.138
hs16 34876  34900 0.138
hs16 34901  34925 0.11
hs16 34926  34950 0.165
hs16 34951  34975 0.11
hs16 34976  35000 0.11
hs16 35001  35025 0.028
hs16 35026  35050 0.054
hs16 35051  35075 0.028
hs16 35076  35100 0.028
hs16 35201  35225 0.028
hs16 35226  35250 0.082
hs16 35251  35275 0.082
hs16 35276  35300 0.054
hs16 35301  35325 0.028
hs16 35326  35350 0.028
hs16 35351  35375 0.082
hs16 35376  35400 0.082
hs16 35401  35425 0.082
hs16 35426  35450 0.054
hs16 35451  35475 0.028
hs16 35476  35500 0.028
hs16 35576  35600 0.028
hs16 35601  35625 0.028
hs16 35626  35650 0.054
hs16 35651  35675 0.028
hs16 35676  35700 0.054
hs16 35701  35725 0.082
hs16 35726  35750 0.11
hs16 35751  35775 0.11
hs16 35776  35800 0.082
hs16 35801  35825 0.054
hs16 35826  35850 0.028
hs16 35851  35875 0.054
hs16 35876  35900 0.11
hs16 35901  35925 0.193
hs16 35926  35950 0.166
hs16 35951  35975 0.221
hs16 35976  36000 0.193
hs16 36001  36025 0.193
hs16 36026  36050 0.082
hs16 36051  36075 0.055
hs16 36076  36100 0.055
hs16 36101  36125 0.055
hs16 36126  36150 0.028
hs16 36151  36175 0.028
hs16 36176  36200 0.028
hs16 36201  36225 0.028
hs16 36301  36325 0.055
hs16 36326  36350 0.055
hs16 36351  36375 0.055
hs16 36401  36425 0.028
hs16 36426  36450 0.055
hs16 36451  36475 0.055
hs16 36476  36500 0.055
hs16 36501  36525 0.028
hs16 36526  36550 0.028
hs16 36626  36650 0.028
hs16 36651  36675 0.028
hs16 36676  36700 0.028
hs16 36826  36850 0.055
hs16 36851  36875 0.055
hs16 36876  36900 0.083
hs16 36901  36925 0.028
hs16 36926  36950 0.055
hs16 36951  36975 0.055
hs16 36976  37000 0.111
hs16 37001  37025 0.083
hs16 37026  37050 0.055
hs16 37076  37100 0.582
hs16 37101  37125 3.018
hs16 37126  37150 5.197
hs16 37151  37175 5.261
hs16 37176  37200 3.787
hs16 37201  37225 2.954
hs16 37226  37250 4.812
hs16 37251  37275 5.453
hs16 37276  37300 4.876
hs16 37301  37325 2.954
hs16 37326  37350 1.864
hs16 37351  37375 1.608
hs16 37376  37400 1.287
hs16 37401  37425 1.223
hs16 37426  37450 0.903
hs16 37451  37475 0.903
hs16 37476  37500 1.031
hs16 37501  37525 1.992
hs16 37526  37550 5.966
hs16 37551  37575 7.376
hs16 37576  37600 0.07
hs16 37601  37625 0.006
hs16 37626  37650 0.006
hs16 37651  37675 0.07
hs16 37676  37700 0.006
hs16 37701  37725 0.006
hs16 37776  37800 0.006
hs16 37801  37825 0.006
hs16 37826  37850 0.006
hs16 38101  38125 0.007
hs16 38126  38150 0.007
hs16 38151  38175 0.007
hs16 38376  38400 0.028
hs16 38401  38425 0.028
hs16 38426  38450 0.028
hs16 38476  38500 0.028
hs16 38501  38525 0.028
hs16 38526  38550 0.028
hs16 39476  39500 0.028
hs16 39501  39525 0.028
hs16 39526  39550 0.028
hs16 39601  39625 0.028
hs16 39626  39650 0.028
hs16 39651  39675 0.028
hs16 39751  39775 0.028
hs16 39776  39800 0.028
hs16 39801  39825 0.028
hs16 39901  39925 0.028
hs16 39926  39950 0.028
hs16 39951  39975 0.028
hs16 40301  40325 0.028
hs16 40326  40350 0.055
hs16 40351  40375 0.055
hs16 40376  40400 0.028
hs16 40401  40425 0.028
hs16 40426  40450 0.028
hs16 40451  40475 0.028
hs16 40676  40700 0.028
hs16 40701  40725 0.028
hs16 40726  40750 0.028
hs16 40826  40850 0.028
hs16 40851  40875 0.028
hs16 40876  40900 0.028
hs16 41151  41175 0.028
hs16 41176  41200 0.028
hs16 41201  41225 0.028
hs16 41226  41250 0.028
hs16 41301  41325 0.028
hs16 41326  41350 0.028
hs16 41351  41375 0.028
hs16 41526  41550 0.028
hs16 41551  41575 0.028
hs16 41576  41600 7.152
hs16 41601  41625 3.873
hs16 41626  41650 4.693
hs16 41676  41700 0.028
hs16 41701  41725 0.055
hs16 41726  41750 0.083
hs16 41751  41775 0.055
hs16 41776  41800 0.027
hs16 41801  41825 0.007
hs16 41826  41850 0.034
hs16 41851  41875 0.034
hs16 41876  41900 0.027
hs16 42051  42075 0.027
hs16 42076  42100 0.083
hs16 42101  42125 0.111
hs16 42126  42150 0.083
hs16 42151  42175 0.027
hs16 42176  42200 0.055
hs16 42201  42225 0.083
hs16 42226  42250 0.083
hs16 42251  42275 0.027
hs16 42476  42500 0.027
hs16 42501  42525 0.027
hs16 42526  42550 0.027
hs16 42651  42675 0.027
hs16 42676  42700 0.031
hs16 42701  42725 0.031
hs16 42726  42750 0.004
hs16 42926  42950 0.004
hs16 42951  42975 0.004
hs16 42976  43000 0.004
hs16 43026  43050 0.004
hs16 43051  43075 0.042
hs16 43076  43100 0.042
hs16 43101  43125 0.042
hs16 43126  43150 0.042
hs16 43151  43175 0.08
hs16 43176  43200 0.042
hs16 43201  43225 0.042
hs16 43226  43250 0.042
hs16 43251  43275 0.042
hs16 43276  43300 0.004
hs16 43301  43325 0.042
hs16 43326  43350 0.042
hs16 43351  43375 0.08
hs16 43376  43400 0.004
hs16 43401  43425 0.004
hs16 43476  43500 4.454
hs16 43501  43525 4.569
hs16 43526  43550 3.226
hs16 43551  43575 2.114
hs16 43576  43600 1.461
hs16 43601  43625 0.617
hs16 43626  43650 0.004
hs16 43851  43875 0.075
hs16 43876  43900 0.075
hs16 43901  43925 0.598
hs16 43926  43950 1.312
hs16 43951  43975 2.358
hs16 43976  44000 2.976
hs16 44001  44025 2.881
hs16 44026  44050 3.737
hs16 44051  44075 5.782
hs16 44076  44100 0.075
hs16 44101  44125 0.075
hs16 44126  44150 0.075
hs16 44151  44175 0.075
hs16 44176  44200 0.028
hs16 44201  44225 0.028
hs16 44226  44250 0.075
hs16 44251  44275 0.075
hs16 44276  44300 0.028
hs16 44301  44325 0.028
hs16 44326  44350 0.17
hs16 44351  44375 0.265
hs16 44376  44400 0.313
hs16 44401  44425 0.123
hs16 44426  44450 0.218
hs16 44451  44475 0.123
hs16 44476  44500 0.218
hs16 44501  44525 0.123
hs16 44526  44550 0.123
hs16 44551  44575 0.028
hs16 44576  44600 0.028
hs16 44601  44625 0.218
hs16 44626  44650 0.265
hs16 44651  44675 0.265
hs16 44676  44700 0.075
hs16 44701  44725 0.028
hs16 44726  44750 0.265
hs16 44751  44775 0.313
hs16 44776  44800 0.313
hs16 44801  44825 0.123
hs16 44826  44850 0.075
hs16 44851  44875 0.028
hs16 44876  44900 0.028
hs16 44901  44925 0.028
hs16 44926  44950 0.028
hs16 45001  45025 0.028
hs16 45026  45050 0.182
hs16 45051  45075 0.182
hs16 45076  45100 0.234
hs16 45101  45125 0.079
hs16 45126  45150 0.079
hs16 45151  45175 0.079
hs16 45176  45200 0.079
hs16 45201  45225 0.182
hs16 45226  45250 0.079
hs16 45251  45275 0.079
hs16 45276  45300 0.028
hs16 45301  45325 0.028
hs16 45326  45350 0.028
hs16 45351  45375 0.028
hs16 45376  45400 0.028
hs16 45401  45425 0.028
hs16 45426  45450 0.028
hs16 45451  45475 0.131
hs16 45476  45500 6.308
hs16 45501  45525 5.279
hs16 45526  45550 2.962
hs16 45751  45775 0.028
hs16 45776  45800 0.079
hs16 45801  45825 4.507
hs16 45826  45850 4.095
hs16 45851  45875 3.322
hs16 45876  45900 2.087
hs16 45926  45950 0.028
hs16 45951  45975 0.051
hs16 45976  46000 0.051
hs16 46001  46025 0.051
hs16 46026  46050 0.028
hs16 46051  46075 0.028
hs16 46176  46200 0.028
hs16 46201  46225 0.028
hs16 46226  46250 0.028
hs16 46276  46300 0.028
hs16 46301  46325 0.051
hs16 46326  46350 0.051
hs16 46351  46375 0.051
hs16 46376  46400 0.051
hs16 46401  46425 0.098
hs16 46426  46450 0.051
hs16 46451  46475 0.075
hs16 46476  46500 0.051
hs16 46501  46525 0.075
hs16 46526  46550 0.145
hs16 46551  46575 2.407
hs16 46576  46600 2.973
hs16 46601  46625 2.431
hs16 47026  47050 0.028
hs16 47051  47075 0.028
hs16 47076  47100 0.028
hs16 47101  47125 2.602
hs16 47126  47150 2.117
hs16 47151  47175 2.378
hs16 47176  47200 1.855
hs16 47201  47225 2.751
hs16 47226  47250 3.348
hs16 47251  47275 3.161
hs16 47276  47300 1.967
hs16 47301  47325 0.886
hs16 47326  47350 2.378
hs16 47351  47375 4.765
hs16 47376  47400 4.541
hs16 47401  47425 2.602
hs16 47426  47450 0.102
hs16 47451  47475 0.065
hs16 47476  47500 0.177
hs16 47501  47525 0.214
hs16 47526  47550 0.289
hs16 47551  47575 0.14
hs16 47576  47600 0.14
hs16 47601  47625 0.102
hs16 47626  47650 0.177
hs16 47651  47675 0.102
hs16 47676  47700 0.028
hs16 48101  48125 0.028
hs16 48126  48150 0.028
hs16 48151  48175 0.028
hs16 48226  48250 0.028
hs16 48251  48275 0.028
hs16 48276  48300 0.028
hs16 48301  48325 0.055
hs16 48326  48350 0.055
hs16 48351  48375 0.055
hs16 48376  48400 0.028
hs16 48401  48425 0.028
hs16 48426  48450 0.055
hs16 48451  48475 0.083
hs16 48476  48500 0.083
hs16 48501  48525 0.055
hs16 48526  48550 0.083
hs16 48551  48575 0.111
hs16 48576  48600 0.111
hs16 48601  48625 0.055
hs16 48626  48650 0.083
hs16 48651  48675 0.111
hs16 48676  48700 0.111
hs16 48701  48725 0.055
hs16 48726  48750 0.028
hs16 48801  48825 0.028
hs16 48826  48850 0.028
hs16 48851  48875 0.028
hs16 48926  48950 0.028
hs16 48951  48975 0.028
hs16 48976  49000 0.028
hs16 49076  49100 0.028
hs16 49101  49125 0.028
hs16 49251  49275 0.055
hs16 49276  49300 0.028
hs16 49301  49325 0.055
hs16 49326  49350 0.083
hs16 49376  49400 0.055
hs16 49401  49425 0.055
hs16 49426  49450 0.138
hs16 49451  49475 0.055
hs16 49501  49525 0.028
hs16 49526  49550 0.055
hs16 49551  49575 0.055
hs16 49576  49600 0.028
hs16 49651  49675 0.028
hs16 49676  49700 0.028
hs16 49701  49725 0.028
hs16 49751  49775 0.028
hs16 49776  49800 0.055
hs16 49801  49825 0.055
hs16 49826  49850 0.055
hs16 49851  49875 0.028
hs16 49876  49900 0.028
hs16 49951  49975 0.055
hs16 49976  50000 0.055
hs16 50001  50025 0.083
hs16 50026  50050 0.028
hs16 50051  50075 0.055
hs16 50076  50100 0.028
hs16 50101  50125 0.028
hs16 50201  50225 0.028
hs16 50226  50250 0.028
hs16 50251  50275 0.055
hs16 50276  50300 0.055
hs16 50401  50425 0.028
hs16 50426  50450 0.028
hs16 50451  50475 0.138
hs16 50476  50500 0.111
hs16 50501  50525 0.111
hs16 50526  50550 0.082
hs16 50551  50575 0.138
hs16 50576  50600 0.111
hs16 50601  50625 0.166
hs16 50626  50650 0.082
hs16 50651  50675 0.082
hs16 50776  50800 0.028
hs16 50801  50825 0.028
hs16 50826  50850 0.028
hs16 50876  50900 0.082
hs16 50901  50925 0.111
hs16 50926  50950 0.111
hs16 50951  50975 0.028
hs16 50976  51000 0.028
hs16 51001  51025 0.055
hs16 51026  51050 0.055
hs16 51051  51075 0.028
hs16 51451  51475 0.028
hs16 51651  51675 0.028
hs16 51676  51700 0.028
hs16 51801  51825 0.083
hs16 51826  51850 0.055
hs16 51851  51875 0.055
hs16 51951  51975 0.028
hs16 51976  52000 0.028
hs16 52001  52025 0.028
hs16 52026  52050 0.028
hs16 52051  52075 0.028
hs16 52076  52100 0.028
hs16 52151  52175 0.028
hs16 52176  52200 0.028
hs16 52201  52225 0.055
hs16 52226  52250 0.055
hs16 52251  52275 0.055
hs16 52276  52300 0.028
hs16 52301  52325 0.028
hs16 52326  52350 0.028
hs16 52351  52375 0.028
hs16 52651  52675 0.028
hs16 52676  52700 0.028
hs16 52776  52800 0.028
hs16 53151  53175 0.028
hs16 53176  53200 0.028
hs16 53601  53625 0.028
hs16 54426  54450 0.028
hs16 54451  54475 0.028
hs16 54476  54500 0.028
hs16 54526  54550 0.028
hs16 54551  54575 0.028
hs16 54576  54600 0.028
hs16 54951  54975 0.028
hs16 54976  55000 0.028
hs16 55001  55025 0.028
hs16 55451  55475 0.055
hs16 55476  55500 0.055
hs16 55501  55525 0.055
hs16 57076  57100 0.028
hs16 57101  57125 0.055
hs16 57126  57150 0.055
hs16 57151  57175 0.028
hs16 57226  57250 0.028
hs16 57251  57275 0.028
hs16 57276  57300 0.028
hs16 60426  60450 0.028
hs16 60451  60475 0.028
hs16 60476  60500 0.028
hs16 60526  60550 0.028
hs16 60551  60575 0.028
hs16 60576  60600 0.028
hs16 60626  60650 0.028
hs16 60651  60675 0.028
hs16 60676  60700 0.028
hs16 60701  60725 0.028
hs16 60726  60750 0.028
hs16 60751  60775 0.028
hs16 60901  60925 0.028
hs16 60926  60950 0.028
hs16 60951  60975 0.028
hs16 61051  61075 0.028
hs16 61076  61100 0.028
hs16 61101  61125 0.028
hs16 61651  61675 0.028
hs16 61676  61700 0.028
hs16 61701  61725 0.028
hs16 62701  62725 0.028
hs16 62726  62750 0.028
hs16 62751  62775 0.028
hs16 64576  64600 0.028
hs16 64601  64625 0.028
hs16 64626  64650 0.028
hs16 67326  67350 0.028
hs16 67351  67375 0.028
hs16 67376  67400 0.028
hs16 67426  67450 0.028
hs16 67451  67475 0.028
hs16 67476  67500 0.028
hs16 68226  68250 0.108
hs16 68251  68275 0.377
hs16 68276  68300 2.121
hs16 68301  68325 2.496
hs16 68326  68350 3.355
hs16 68551  68575 0.028
hs16 68576  68600 0.028
hs16 68601  68625 0.028
hs16 68651  68675 0.028
hs16 68676  68700 0.028
hs16 68701  68725 0.053
hs16 68726  68750 0.028
hs16 68751  68775 0.028
hs16 68801  68825 0.028
hs16 68826  68850 0.028
hs16 68851  68875 0.028
hs16 69151  69175 0.053
hs16 69176  69200 0.053
hs16 69201  69225 0.053
hs16 69226  69250 0.028
hs16 69251  69275 0.028
hs16 69276  69300 0.028
hs16 69301  69325 0.028
hs16 69326  69350 0.028
hs16 69426  69450 2.918
hs16 69451  69475 2.797
hs16 69476  69500 2.677
hs16 69501  69525 3.459
hs16 69526  69550 3.369
hs16 69551  69575 3.008
hs16 69576  69600 1.804
hs16 69601  69625 1.443
hs16 69626  69650 1.804
hs16 69651  69675 1.894
hs16 69676  69700 1.864
hs16 69701  69725 0.088
hs16 69726  69750 0.028
hs16 69751  69775 0.028
hs16 69801  69825 0.028
hs16 69826  69850 0.028
hs16 69851  69875 0.028
hs16 69876  69900 0.028
hs16 69901  69925 0.028
hs16 69976  70000 0.028
hs16 70001  70025 0.058
hs16 70026  70050 0.058
hs16 70051  70075 0.028
hs16 70226  70250 0.028
hs16 70251  70275 0.028
hs16 70276  70300 0.028
hs16 70301  70325 0.028
hs16 70326  70350 0.028
hs16 70351  70375 0.028
hs16 70376  70400 0.028
hs16 70576  70600 0.014
hs16 70601  70625 0.014
hs16 70626  70650 0.041
hs16 70651  70675 0.055
hs16 70676  70700 0.083
hs16 70701  70725 0.083
hs16 70726  70750 0.083
hs16 70751  70775 0.055
hs16 70776  70800 0.028
hs16 70826  70850 0.028
hs16 70851  70875 0.028
hs16 70876  70900 0.028
hs16 71476  71500 0.028
hs16 71501  71525 0.055
hs16 71526  71550 0.055
hs16 71551  71575 0.028
hs16 71576  71600 0.028
hs16 71601  71625 0.055
hs16 71626  71650 0.069
hs16 71651  71675 0.041
hs16 71676  71700 0.055
hs16 71701  71725 0.041
hs16 71726  71750 0.041
hs16 71851  71875 0.028
hs16 71876  71900 0.028
hs16 71901  71925 0.028
hs16 72001  72025 0.028
hs16 72026  72050 0.028
hs16 72051  72075 0.055
hs16 72101  72125 0.028
hs16 72126  72150 0.028
hs16 72151  72175 0.028
hs16 72251  72275 0.028
hs16 72276  72300 0.028
hs16 72301  72325 0.028
hs16 72326  72350 0.028
hs16 72351  72375 0.083
hs16 72376  72400 0.055
hs16 72401  72425 0.055
hs16 72801  72825 0.028
hs16 72826  72850 0.028
hs16 72851  72875 0.028
hs16 72876  72900 0.028
hs16 72901  72925 0.028
hs16 72926  72950 0.028
hs16 72951  72975 0.028
hs16 72976  73000 0.028
hs16 73001  73025 0.028
hs16 73026  73050 0.028
hs16 73051  73075 1.494
hs16 73076  73100 1.619
hs16 73101  73125 1.787
hs16 73126  73150 2.08
hs16 73151  73175 2.792
hs16 73176  73200 3.588
hs16 73201  73225 4.635
hs16 73226  73250 4.928
hs16 73251  73275 4.551
hs16 73301  73325 0.028
hs16 73326  73350 0.153
hs16 73351  73375 0.153
hs16 73376  73400 0.111
hs16 73401  73425 0.028
hs16 73426  73450 0.028
hs16 73451  73475 0.028
hs16 73476  73500 0.028
hs16 73501  73525 0.028
hs16 73526  73550 0.028
hs16 73551  73575 0.07
hs16 73576  73600 0.153
hs16 73601  73625 0.153
hs16 73626  73650 0.07
hs16 73651  73675 0.028
hs16 73676  73700 0.028
hs16 73701  73725 0.028
hs16 73801  73825 0.028
hs16 73826  73850 0.08
hs16 73851  73875 0.216
hs16 73876  73900 0.185
hs16 73901  73925 0.164
hs16 73926  73950 0.049
hs16 73951  73975 0.185
hs16 73976  74000 0.185
hs16 74001  74025 0.216
hs16 74026  74050 0.132
hs16 74051  74075 0.331
hs16 74076  74100 0.3
hs16 74101  74125 0.467
hs16 74126  74150 0.269
hs16 74151  74175 0.352
hs16 74176  74200 0.3
hs16 74201  74225 0.331
hs16 74226  74250 0.3
hs16 74251  74275 0.132
hs16 74276  74300 0.216
hs16 74301  74325 0.248
hs16 74326  74350 0.803
hs16 74351  74375 1.242
hs16 74376  74400 1.242
hs16 74401  74425 0.771
hs16 74426  74450 0.352
hs16 74451  74475 0.384
hs16 74476  74500 0.551
hs16 74501  74525 0.687
hs16 74526  74550 0.687
hs16 74551  74575 0.467
hs16 74576  74600 0.467
hs16 74601  74625 0.132
hs16 74626  74650 0.185
hs16 74651  74675 0.164
hs16 74676  74700 0.185
hs16 74701  74725 0.164
hs16 74726  74750 0.049
hs16 74751  74775 0.164
hs16 74776  74800 0.164
hs16 74801  74825 0.216
hs16 74826  74850 0.132
hs16 74851  74875 0.156
hs16 74876  74900 0.156
hs16 74901  74925 0.07
hs16 74926  74950 0.07
hs16 74951  74975 0.07
hs16 74976  75000 0.07
hs16 75001  75025 0.07
hs16 75026  75050 0.028
hs16 75051  75075 0.07
hs16 75076  75100 0.028
hs16 75101  75125 0.028
hs16 75126  75150 0.028
hs16 75151  75175 0.07
hs16 75176  75200 0.07
hs16 75201  75225 0.07
hs16 75226  75250 0.199
hs16 75251  75275 0.199
hs16 75276  75300 0.199
hs16 75301  75325 0.028
hs16 75326  75350 0.028
hs16 75351  75375 0.028
hs16 75376  75400 0.028
hs16 75401  75425 4.731
hs16 75426  75450 3.833
hs16 75451  75475 3.79
hs16 75476  75500 3.149
hs16 75501  75525 2.08
hs16 75526  75550 1.567
hs16 75551  75575 2.165
hs16 75576  75600 2.55
hs16 75601  75625 2.208
hs16 75626  75650 1.353
hs16 75651  75675 0.712
hs16 75676  75700 0.797
hs16 75701  75725 0.669
hs16 75726  75750 1.652
hs16 75751  75775 2.679
hs16 75776  75800 2.465
hs16 75801  75825 1.439
hs16 75826  75850 0.07
hs16 75851  75875 0.156
hs16 75876  75900 0.458
hs16 75901  75925 0.656
hs16 75926  75950 0.634
hs16 75951  75975 0.436
hs16 75976  76000 0.414
hs16 76001  76025 0.788
hs16 76026  76050 0.964
hs16 76051  76075 1.075
hs16 76076  76100 0.81
hs16 76101  76125 0.656
hs16 76126  76150 0.568
hs16 76151  76175 0.546
hs16 76176  76200 0.7
hs16 76201  76225 1.119
hs16 76226  76250 1.295
hs16 76251  76275 1.868
hs16 76276  76300 1.625
hs16 76301  76325 1.736
hs16 76326  76350 0.964
hs16 76351  76375 1.78
hs16 76376  76400 2.463
hs16 76401  76425 2.837
hs16 76426  76450 1.824
hs16 76451  76475 0.854
hs16 76476  76500 0.876
hs16 76501  76525 1.647
hs16 76526  76550 1.559
hs16 76551  76575 1.097
hs16 76576  76600 0.259
hs16 76601  76625 0.414
hs16 76626  76650 0.37
hs16 76651  76675 0.436
hs16 76676  76700 0.59
hs16 76701  76725 0.744
hs16 76726  76750 0.546
hs16 76751  76775 1.008
hs16 76776  76800 1.053
hs16 76801  76825 1.097
hs16 76826  76850 0.81
hs16 76851  76875 1.008
hs16 76876  76900 0.083
hs16 76901  76925 0.055
hs16 76926  76950 0.028
hs16 76976  77000 0.028
hs16 77001  77025 0.028
hs16 77026  77050 0.055
hs16 77051  77075 0.028
hs16 77076  77100 0.028
hs16 77126  77150 0.028
hs16 77151  77175 0.138
hs16 77176  77200 0.138
hs16 77201  77225 0.138
hs16 77226  77250 0.028
hs16 77251  77275 0.028
hs16 77401  77425 0.028
hs16 77426  77450 0.028
hs16 77451  77475 0.028
hs16 77976  78000 0.05
hs16 78001  78025 0.05
hs16 78026  78050 0.072
hs16 78051  78075 0.05
hs16 78076  78100 0.05
hs16 78101  78125 0.028
hs16 78126  78150 0.05
hs16 78151  78175 0.05
hs16 78176  78200 0.05
hs16 78401  78425 0.028
hs16 78426  78450 0.05
hs16 78451  78475 0.072
hs16 78476  78500 0.05
hs16 78501  78525 0.028
hs16 78551  78575 0.05
hs16 78576  78600 0.05
hs16 78601  78625 0.072
hs16 78626  78650 0.028
hs16 78651  78675 0.028
hs16 78701  78725 1.407
hs16 78726  78750 1.073
hs16 78751  78775 0.795
hs16 78776  78800 0.05
hs16 78801  78825 0.35
hs16 78826  78850 0.662
hs16 78851  78875 0.884
hs16 78876  78900 0.907
hs16 78901  78925 0.106
hs16 78926  78950 0.106
hs16 78951  78975 0.128
hs16 78976  79000 0.048
hs16 79001  79025 0.048
hs16 79026  79050 0.048
hs16 79051  79075 0.028
hs16 79076  79100 0.048
hs16 79101  79125 0.028
hs16 79126  79150 0.028
hs16 79151  79175 0.028
hs16 79176  79200 0.028
hs16 79201  79225 0.028
hs16 79226  79250 0.048
hs16 79251  79275 0.078
hs16 79276  79300 0.108
hs16 79301  79325 0.048
hs16 79326  79350 0.048
hs16 79351  79375 0.048
hs16 79376  79400 0.048
hs16 79401  79425 0.028
hs16 79426  79450 0.048
hs16 79451  79475 0.078
hs16 79476  79500 0.108
hs16 79501  79525 0.048
hs16 79526  79550 0.108
hs16 79551  79575 0.108
hs16 79576  79600 0.108
hs16 79601  79625 0.028
hs16 79726  79750 0.77
hs16 79751  79775 0.74
hs16 79776  79800 0.74
hs16 79801  79825 1.051
hs16 79826  79850 1.242
hs16 79851  79875 1.242
hs16 79876  79900 1.071
hs16 79901  79925 0.158
hs16 79926  79950 0.108
hs16 79951  79975 0.048
hs16 79976  80000 0.078
hs16 80001  80025 0.083
hs16 80026  80050 0.054
hs16 80051  80075 0.054
hs16 80076  80100 0.026
hs16 80101  80125 0.026
hs16 80226  80250 0.026
hs16 80251  80275 0.026
hs16 80276  80300 0.026
hs16 80376  80400 0.054
hs16 80401  80425 0.083
hs16 80426  80450 0.083
hs16 80451  80475 0.026
hs16 80476  80500 0.054
hs16 80501  80525 0.083
hs16 80526  80550 0.109
hs16 80551  80575 0.054
hs16 80576  80600 0.165
hs16 80601  80625 0.165
hs16 80626  80650 0.248
hs16 80651  80675 0.165
hs16 80676  80700 0.194
hs16 80701  80725 0.109
hs16 80726  80750 0.137
hs16 80751  80775 0.109
hs16 80776  80800 0.109
hs16 80801  80825 0.026
hs16 80826  80850 0.054
